yellow,1,2015-12-01 06:04:26,2015-12-01 06:08:00,1,.40,-73.977493286132812,40.764598846435547,1,N,-73.985969543457031,40.768100738525391,2,4.5,0,0.5,0,0,0.3,5.3
yellow,2,2015-12-01 05:56:41,2015-12-01 06:08:01,6,2.55,-73.997482299804688,40.756996154785156,1,N,-73.992835998535156,40.730567932128906,1,10.5,0.5,0.5,1,0,0.3,12.8
yellow,2,2015-12-01 05:58:09,2015-12-01 06:08:01,6,1.27,-73.994888305664063,40.718334197998047,1,N,-73.998466491699219,40.729721069335938,2,8,0.5,0.5,0,0,0.3,9.3
yellow,2,2015-12-01 05:59:24,2015-12-01 06:08:01,1,1.68,-73.967521667480469,40.792701721191406,1,N,-73.942939758300781,40.788341522216797,2,8,0.5,0.5,0,0,0.3,9.3
yellow,1,2015-12-01 06:00:21,2015-12-01 06:08:01,1,1.40,-73.959335327148438,40.767784118652344,1,N,-73.977142333984375,40.762615203857422,1,7.5,0,0.5,1,0,0.3,9.3
yellow,1,2015-12-01 06:03:37,2015-12-01 06:08:02,1,2.00,-73.9732666015625,40.75384521484375,1,N,-73.955101013183594,40.776149749755859,1,7,0.5,0.5,1.65,0,0.3,9.95
yellow,1,2015-12-01 05:57:25,2015-12-01 06:08:02,1,3.70,-73.941520690917969,40.798843383789063,1,N,-73.976959228515625,40.754043579101563,1,12.5,0.5,0.5,4.1,0,0.3,17.9
yellow,2,2015-12-01 05:57:31,2015-12-01 06:08:02,5,2.10,-73.950401306152344,40.771530151367188,1,N,-73.976356506347656,40.760231018066406,1,10,0.5,0.5,2.26,0,0.3,13.56
yellow,1,2015-12-01 06:05:07,2015-12-01 06:08:03,1,.70,-73.995811462402344,40.738704681396484,1,N,-73.986831665039062,40.744358062744141,1,4.5,0,0.5,1.05,0,0.3,6.35
yellow,2,2015-12-01 05:48:57,2015-12-01 06:08:03,1,7.00,-74.000808715820313,40.688320159912109,1,N,-73.990234375,40.761745452880859,1,21.5,0.5,0.5,5.1,5.54,0.3,33.44
green,1,2015-12-01 05:46:19,2015-12-01 06:08:03,N,1,-73.939826965332031,40.843074798583984,-73.995201110839844,40.746421813964844,3,8.60,26.5,0,0.5,2,0,,0.3,29.3,1,1
green,2,2015-12-01 06:03:06,2015-12-01 06:08:03,N,1,-73.949951171875,40.827293395996094,-73.966537475585937,40.804588317871094,1,1.80,7,0,0.5,0,0,,0.3,7.8,2,1
green,2,2015-12-01 06:05:00,2015-12-01 06:08:05,N,1,-73.95819091796875,40.710681915283203,-73.949539184570312,40.714038848876953,2,.61,4.5,0,0.5,0,0,,0.3,5.3,2,1
yellow,2,2015-12-01 05:58:58,2015-12-01 06:08:06,1,2.26,-74.00823974609375,40.737621307373047,1,N,-73.979400634765625,40.749679565429688,2,9.5,0.5,0.5,0,0,0.3,10.8
yellow,1,2015-12-01 06:00:34,2015-12-01 06:08:06,1,2.90,-73.977195739746094,40.752571105957031,1,N,-73.952178955078125,40.789993286132812,2,10,0.5,0.5,0,0,0.3,11.3
yellow,1,2015-12-01 06:02:01,2015-12-01 06:08:06,1,.80,0,0,1,N,-73.954147338867188,40.765415191650391,2,6,0,0.5,0,0,0.3,6.8
