yellow,2,2015-12-01 16:38:44,2015-12-01 16:53:00,3,1.89,-74.010246276855469,40.718837738037109,1,N,-73.993309020996094,40.733425140380859,1,10.5,1,0.5,1.5,0,0.3,13.8
yellow,1,2015-12-01 16:39:38,2015-12-01 16:53:00,1,3.30,-73.970985412597656,40.751285552978516,1,N,-73.984893798828125,40.715473175048828,1,13,1,0.5,2,0,0.3,16.8
yellow,2,2015-12-01 16:40:54,2015-12-01 16:53:00,1,1.93,-73.968528747558594,40.799350738525391,1,N,-73.982398986816406,40.773731231689453,1,10,1,0.5,2,0,0.3,13.8
yellow,1,2015-12-01 16:50:28,2015-12-01 16:53:00,1,.30,-73.963218688964844,40.774826049804687,1,N,-73.959098815917969,40.775821685791016,1,3.5,1,0.5,1.05,0,0.3,6.35
yellow,2,2015-12-01 16:46:39,2015-12-01 16:53:00,6,1.29,0,0,1,N,0,0,1,6.5,1,0.5,1.66,0,0.3,9.96
green,1,2015-12-01 16:10:20,2015-12-01 16:53:00,N,1,-73.919792175292969,40.688205718994141,-73.993606567382812,40.66119384765625,1,5.00,27,1,0.5,5.75,0,,0.3,34.55,1,1
yellow,1,2015-12-01 16:19:33,2015-12-01 16:53:01,1,3.30,-73.987716674804688,40.749965667724609,1,N,-74.009010314941406,40.711044311523438,2,21.5,1,0.5,0,0,0.3,23.3
yellow,1,2015-12-01 16:31:13,2015-12-01 16:53:01,1,2.20,-73.980682373046875,40.733882904052734,1,N,-73.99090576171875,40.755752563476562,1,14.5,1,0.5,2,0,0.3,18.3
yellow,2,2015-12-01 16:37:48,2015-12-01 16:53:01,5,2.77,-74.003204345703125,40.749153137207031,1,N,-74.010856628417969,40.716808319091797,2,12.5,1,0.5,0,0,0.3,14.3
yellow,1,2015-12-01 16:38:35,2015-12-01 16:53:01,1,1.60,-74.006889343261719,40.741512298583984,1,N,-73.999458312988281,40.724693298339844,1,10,1,0.5,2.35,0,0.3,14.15
yellow,2,2015-12-01 16:44:08,2015-12-01 16:53:01,2,1.06,-73.958534240722656,40.778308868408203,1,N,-73.972801208496094,40.785900115966797,1,7.5,1,0.5,2.79,0,0.3,12.09
yellow,1,2015-12-01 16:41:10,2015-12-01 16:53:01,1,.50,-73.998908996582031,40.719894409179687,1,N,-74.003875732421875,40.720771789550781,2,8.5,1,0.5,0,0,0.3,10.3
green,2,2015-12-01 16:27:37,2015-12-01 16:53:01,N,1,-73.842849731445313,40.721229553222656,-73.922523498535156,40.738502502441406,1,4.69,20,1,0.5,0,0,,0.3,21.8,2,1
