yellow,2,2015-12-01 04:27:13,2015-12-01 04:34:00,2,1.58,-73.980384826660156,40.738594055175781,1,N,-74.001167297363281,40.736476898193359,1,7.5,0.5,0.5,1.5,0,0.3,10.3
green,2,2015-12-01 04:20:44,2015-12-01 04:34:01,N,1,-73.938148498535156,40.758563995361328,-73.865188598632813,40.770626068115234,1,5.23,16.5,0.5,0.5,1.58,0,,0.3,19.38,1,1
yellow,1,2015-12-01 04:29:31,2015-12-01 04:34:02,1,1.30,-74.000152587890625,40.737941741943359,1,N,-73.992134094238281,40.749114990234375,1,6,0.5,0.5,1.45,0,0.3,8.75
yellow,1,2015-12-01 04:17:53,2015-12-01 04:34:02,1,6.20,-74.001121520996094,40.727756500244141,1,N,-73.94366455078125,40.799461364746094,2,18.5,0.5,0.5,0,0,0.3,19.8
yellow,2,2015-12-01 04:27:34,2015-12-01 04:34:03,2,1.34,-73.9837646484375,40.755077362060547,1,N,-73.996803283691406,40.746978759765625,1,7,0.5,0.5,1.24,0,0.3,9.54
yellow,1,2015-12-01 04:30:41,2015-12-01 04:34:04,1,.90,-73.984992980957031,40.732048034667969,1,N,-73.992660522460938,40.721343994140625,2,5,0.5,0.5,0,0,0.3,6.3
yellow,1,2015-12-01 04:22:24,2015-12-01 04:34:06,1,1.40,-73.984939575195313,40.747718811035156,1,N,-73.991508483886719,40.750923156738281,2,9.5,0.5,0.5,0,0,0.3,10.8
yellow,1,2015-12-01 04:24:13,2015-12-01 04:34:08,1,2.80,-73.983345031738281,40.760540008544922,1,N,-73.97503662109375,40.733390808105469,2,10,0.5,0.5,0,0,0.3,11.3
yellow,1,2015-12-01 04:29:45,2015-12-01 04:34:11,1,.90,-73.969230651855469,40.760734558105469,1,N,-73.980194091796875,40.754001617431641,1,5.5,0.5,0.5,3,0,0.3,9.8
yellow,2,2015-12-01 04:23:32,2015-12-01 04:34:12,5,3.50,-73.987640380859375,40.728603363037109,1,N,-73.958168029785156,40.719345092773438,1,12,0.5,0.5,2.66,0,0.3,15.96
green,2,2015-12-01 04:18:33,2015-12-01 04:34:12,N,5,-73.8922119140625,40.835693359375,-73.859481811523438,40.815338134765625,1,3.18,12,0,0,0,0,,0,12,2,2
green,2,2015-12-01 04:30:21,2015-12-01 04:34:13,N,1,-73.892539978027344,40.746841430664062,-73.877685546875,40.741580963134766,2,.87,5,0.5,0.5,0,0,,0.3,6.3,2,1
yellow,1,2015-12-01 04:29:13,2015-12-01 04:34:14,1,1.10,-73.986335754394531,40.741054534912109,1,N,-73.995506286621094,40.730888366699219,1,6,0.5,0.5,1.45,0,0.3,8.75
yellow,2,2015-12-01 04:12:38,2015-12-01 04:34:16,3,7.37,-73.955726623535156,40.772361755371094,1,N,-73.896896362304687,40.701351165771484,2,23.5,0.5,0.5,0,0,0.3,24.8
green,2,2015-12-01 04:26:30,2015-12-01 04:34:16,N,1,-73.807586669921875,40.699985504150391,-73.834884643554688,40.707138061523438,2,1.85,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
green,2,2015-12-01 04:11:13,2015-12-01 04:34:16,N,1,-73.98236083984375,40.693538665771484,-73.8953857421875,40.72735595703125,1,6.43,21.5,0.5,0.5,2,0,,0.3,24.8,1,1
yellow,2,2015-12-01 04:07:05,2015-12-01 04:34:19,1,10.26,-73.98553466796875,40.752765655517578,1,N,-73.864944458007812,40.704483032226563,2,30.5,0.5,0.5,0,0,0.3,31.8
yellow,1,2015-12-01 04:25:43,2015-12-01 04:34:21,1,.70,-73.961410522460938,40.761051177978516,1,N,-73.972587585449219,40.765033721923828,2,7,0.5,0.5,0,0,0.3,8.3
yellow,1,2015-12-01 04:26:19,2015-12-01 04:34:23,1,3.10,-73.988327026367188,40.720043182373047,1,N,-73.949600219726563,40.695339202880859,2,11,0.5,0.5,0,0,0.3,12.3
green,2,2015-12-01 04:27:05,2015-12-01 04:34:24,N,1,-73.93841552734375,40.796241760253906,-73.961967468261719,40.776088714599609,1,2.22,8.5,0.5,0.5,2,0,,0.3,11.8,1,1
yellow,1,2015-12-01 04:12:17,2015-12-01 04:34:27,1,8.60,-74.003875732421875,40.741901397705078,1,N,-73.938980102539062,40.837207794189453,1,27,0.5,0.5,1,0,0.3,29.3
yellow,2,2015-12-01 04:30:57,2015-12-01 04:34:37,1,1.04,-73.976921081542969,40.749679565429688,1,N,-73.991607666015625,40.749320983886719,1,5.5,0.5,0.5,1.36,0,0.3,8.16
yellow,1,2015-12-01 04:03:35,2015-12-01 04:34:38,1,9.30,-73.990310668945313,40.760807037353516,1,N,-73.916755676269531,40.681217193603516,1,30,0.5,0.5,2,0,0.3,33.3
yellow,1,2015-12-01 04:21:25,2015-12-01 04:34:39,1,3.90,-73.996231079101563,40.732357025146484,1,N,-73.963172912597656,40.716033935546875,2,14,0.5,0.5,0,0,0.3,15.3
yellow,2,2015-12-01 04:33:28,2015-12-01 04:34:44,1,.44,-74.002685546875,40.728134155273438,1,N,-73.996841430664062,40.725154876708984,2,3.5,0.5,0.5,0,0,0.3,4.8
green,2,2015-12-01 04:25:58,2015-12-01 04:34:44,N,1,-73.945732116699219,40.718944549560547,-73.943717956542969,40.714584350585938,1,.38,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
green,2,2015-12-01 04:25:58,2015-12-01 04:34:44,N,1,-73.945732116699219,40.718944549560547,-73.943717956542969,40.714584350585938,1,.38,-6.5,-0.5,-0.5,0,0,,-0.3,-7.8,4,1
yellow,1,2015-12-01 04:29:40,2015-12-01 04:34:45,2,1.20,-73.952285766601563,40.789997100830078,1,N,-73.968910217285156,40.791107177734375,2,6,0.5,0.5,0,0,0.3,7.3
yellow,2,2015-12-01 04:11:37,2015-12-01 04:34:45,6,5.13,-73.989631652832031,40.7193603515625,1,N,-73.929298400878906,40.685741424560547,2,19.5,0.5,0.5,0,0,0.3,20.8
yellow,1,2015-12-01 04:14:13,2015-12-01 04:34:46,1,5.60,-73.989509582519531,40.719451904296875,1,N,-73.928123474121094,40.685916900634766,2,19.5,0.5,0.5,0,0,0.3,20.8
green,2,2015-12-01 04:17:14,2015-12-01 04:34:46,N,1,-73.955131530761719,40.719936370849609,-73.90643310546875,40.694675445556641,1,3.58,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
yellow,1,2015-12-01 04:09:45,2015-12-01 04:34:51,1,18.70,-73.949440002441406,40.772682189941406,2,Y,-73.788887023925781,40.647380828857422,2,52,0,0.5,0,5.54,0.3,58.34
yellow,1,2015-12-01 04:17:06,2015-12-01 04:34:52,3,6.30,-73.984298706054688,40.725078582763672,1,N,-73.927162170410156,40.743167877197266,2,20,0.5,0.5,0,0,0.3,21.3
green,2,2015-12-01 04:15:31,2015-12-01 04:34:54,N,1,-73.890457153320313,40.74713134765625,-73.822334289550781,40.672351837158203,1,11.60,33,0.5,0.5,6.86,0,,0.3,41.16,1,1
yellow,1,2015-12-01 04:14:07,2015-12-01 04:34:55,1,9.90,-73.972900390625,40.754924774169922,1,N,-73.865119934082031,40.770595550537109,1,28.5,0.5,0.5,5.95,0,0.3,35.75
yellow,2,2015-12-01 04:22:15,2015-12-01 04:34:55,1,3.41,-73.985450744628906,40.762931823730469,1,N,-73.946952819824219,40.785049438476563,1,13.5,0.5,0.5,2.96,0,0.3,17.76
yellow,2,2015-12-01 04:30:07,2015-12-01 04:34:57,5,.99,-73.977096557617187,40.726341247558594,1,N,-73.989906311035156,40.734611511230469,2,6,0.5,0.5,0,0,0.3,7.3
yellow,1,2015-12-01 04:34:53,2015-12-01 04:34:58,1,.00,-73.940048217773438,40.751663208007812,1,N,-73.940048217773438,40.751663208007812,3,2.5,0.5,0.5,0,0,0.3,3.8
green,2,2015-12-01 04:19:29,2015-12-01 04:34:58,N,1,-73.921440124511719,40.766716003417969,-73.9068603515625,40.705623626708984,1,6.21,19,0.5,0.5,3,0,,0.3,23.3,1,1
green,2,2015-12-01 04:25:19,2015-12-01 04:34:59,N,1,-73.891387939453125,40.74658203125,-73.873405456542969,40.743679046630859,1,1.86,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
