yellow,1,2015-12-01 13:35:51,2015-12-01 14:26:00,1,11.90,-73.986259460449219,40.759918212890625,1,N,-73.873138427734375,40.774383544921875,1,42.5,0,0.5,9.75,5.54,0.3,58.59
yellow,2,2015-12-01 14:02:11,2015-12-01 14:26:00,1,3.05,-73.98748779296875,40.756420135498047,1,N,-73.954063415527344,40.778709411621094,1,16.5,0,0.5,4.32,0,0.3,21.62
yellow,2,2015-12-01 14:08:46,2015-12-01 14:26:00,2,1.96,-74.004631042480469,40.741989135742188,1,N,-73.9886474609375,40.758739471435547,2,12,0,0.5,0,0,0.3,12.8
yellow,2,2015-12-01 14:15:25,2015-12-01 14:26:00,1,1.19,-73.968299865722656,40.761798858642578,1,N,-73.967864990234375,40.771389007568359,2,8.5,0,0.5,0,0,0.3,9.3
yellow,1,2015-12-01 14:15:37,2015-12-01 14:26:00,1,1.30,-73.948295593261719,40.770511627197266,1,N,-73.948295593261719,40.770511627197266,1,8,0,0.5,1,0,0.3,9.8
yellow,1,2015-12-01 14:18:58,2015-12-01 14:26:00,1,.90,-73.977272033691406,40.752006530761719,1,N,-73.966796875,40.752986907958984,2,6,0,0.5,0,0,0.3,6.8
yellow,2,2015-12-01 13:58:57,2015-12-01 14:26:01,2,1.83,-73.978202819824219,40.761730194091797,1,N,-73.990013122558594,40.752056121826172,1,16.5,0,0.5,3.46,0,0.3,20.76
yellow,1,2015-12-01 14:05:06,2015-12-01 14:26:01,2,1.00,-73.991195678710938,40.749656677246094,1,N,-73.982650756835938,40.755912780761719,1,13,0,0.5,2.5,0,0.3,16.3
yellow,1,2015-12-01 14:08:51,2015-12-01 14:26:01,1,2.00,-73.977851867675781,40.738067626953125,1,N,-73.959976196289063,40.762523651123047,1,12.5,0,0.5,1,0,0.3,14.3
yellow,1,2015-12-01 14:15:28,2015-12-01 14:26:01,1,.50,-73.979537963867188,40.76513671875,1,N,-73.976676940917969,40.761375427246094,1,7.5,0,0.5,1,0,0.3,9.3
yellow,2,2015-12-01 14:17:50,2015-12-01 14:26:01,1,.82,-74.005706787109375,40.750965118408203,1,N,-73.993110656738281,40.748783111572266,1,7,0,0.5,1.5,0,0.3,9.3
yellow,2,2015-12-01 14:24:13,2015-12-01 14:26:01,5,.19,-73.973808288574219,40.779281616210938,1,N,-73.971847534179687,40.781791687011719,2,3.5,0,0.5,0,0,0.3,4.3
yellow,1,2015-12-01 14:04:04,2015-12-01 14:26:02,1,1.70,-73.971359252929688,40.755985260009766,1,N,-73.984771728515625,40.768348693847656,2,14,0,0.5,0,0,0.3,14.8
yellow,1,2015-12-01 14:07:02,2015-12-01 14:26:02,1,1.20,-73.987747192382813,40.749427795410156,1,N,-73.975387573242187,40.765682220458984,2,12,0,0.5,0,0,0.3,12.8
yellow,2,2015-12-01 14:07:58,2015-12-01 14:26:02,2,1.98,-73.978240966796875,40.745719909667969,1,N,-73.96588134765625,40.762851715087891,1,12.5,0,0.5,2.66,0,0.3,15.96
yellow,1,2015-12-01 14:10:37,2015-12-01 14:26:02,1,1.30,-73.991249084472656,40.745296478271484,1,N,-73.974533081054687,40.7513427734375,2,10.5,0,0.5,0,0,0.3,11.3
yellow,1,2015-12-01 14:10:58,2015-12-01 14:26:02,2,1.10,-73.97308349609375,40.759876251220703,1,N,-73.982879638671875,40.766864776611328,1,10,0,0.5,2.15,0,0.3,12.95
yellow,1,2015-12-01 14:19:57,2015-12-01 14:26:02,1,1.00,-73.972297668457031,40.796581268310547,1,N,-73.977096557617187,40.785961151123047,2,6,0,0.5,0,0,0.3,6.8
green,2,2015-12-01 14:05:11,2015-12-01 14:26:02,N,1,-73.947952270507813,40.809337615966797,-73.875541687011719,40.824958801269531,2,5.44,20.5,0,0.5,0,0,,0.3,21.3,1,1
yellow,2,2015-12-01 13:41:20,2015-12-01 14:26:03,1,18.31,-73.789382934570313,40.647300720214844,1,N,-73.96307373046875,40.711688995361328,2,52.5,0,0.5,0,0,0.3,53.3
yellow,1,2015-12-01 13:42:07,2015-12-01 14:26:03,1,12.20,-73.87091064453125,40.773811340332031,1,N,-74.013862609863281,40.677055358886719,1,36.5,0,0.5,3,0,0.3,40.3
yellow,1,2015-12-01 13:52:15,2015-12-01 14:26:03,1,3.60,-73.977378845214844,40.745204925537109,1,N,-73.980552673339844,40.773174285888672,1,20.5,0,0.5,4,0,0.3,25.3
yellow,2,2015-12-01 14:09:56,2015-12-01 14:26:03,1,5.20,-73.862716674804688,40.769031524658203,1,N,-73.834487915039063,40.758449554443359,2,17.5,0,0.5,0,0,0.3,18.3
yellow,1,2015-12-01 14:12:18,2015-12-01 14:26:03,1,1.10,-73.956283569335938,40.778221130371094,1,N,-73.967475891113281,40.763202667236328,1,9.5,0,0.5,1,0,0.3,11.3
yellow,2,2015-12-01 14:18:41,2015-12-01 14:26:03,2,1.19,-74.005043029785156,40.719188690185547,1,N,-74.006301879882813,40.733688354492188,2,6.5,0,0.5,0,0,0.3,7.3
yellow,2,2015-12-01 14:20:47,2015-12-01 14:26:03,1,.56,-73.963111877441406,40.763320922851563,1,N,-73.964668273925781,40.767078399658203,2,5,0,0.5,0,0,0.3,5.8
yellow,2,2015-12-01 14:16:48,2015-12-01 14:26:04,1,.77,-73.988533020019531,40.743099212646484,1,N,-73.981971740722656,40.746109008789063,1,7,0,0.5,1.56,0,0.3,9.36
yellow,2,2015-12-01 14:17:14,2015-12-01 14:26:04,1,.90,-73.989349365234375,40.734291076660156,1,N,-73.976577758789063,40.727230072021484,1,7,0,0.5,0,0,0.3,7.8
yellow,2,2015-12-01 14:17:57,2015-12-01 14:26:04,1,1.06,-73.98150634765625,40.778579711914063,1,N,-73.970542907714844,40.783710479736328,2,7,0,0.5,0,0,0.3,7.8
green,2,2015-12-01 14:16:19,2015-12-01 14:26:04,N,1,-73.987220764160156,40.691547393798828,-73.971000671386719,40.694023132324219,1,1.11,7.5,0,0.5,0,0,,0.3,8.3,2,1
yellow,1,2015-12-01 13:56:02,2015-12-01 14:26:05,2,1.70,-73.97467041015625,40.750175476074219,1,N,-73.982437133789062,40.768234252929688,1,17.5,0,0.5,2,0,0.3,20.3
yellow,2,2015-12-01 14:04:52,2015-12-01 14:26:05,6,5.34,-73.975059509277344,40.754310607910156,1,N,-74.009620666503906,40.712589263916016,1,20,0,0.5,4.16,0,0.3,24.96
yellow,1,2015-12-01 14:06:12,2015-12-01 14:26:05,1,6.60,-73.863449096679688,40.769882202148438,1,N,-73.939468383789063,40.724555969238281,2,21,0,0.5,0,0,0.3,21.8
yellow,2,2015-12-01 14:10:44,2015-12-01 14:26:05,5,1.06,-73.972061157226562,40.764728546142578,1,N,-73.985206604003906,40.760208129882813,1,10.5,0,0.5,2.82,0,0.3,14.12
yellow,2,2015-12-01 14:11:16,2015-12-01 14:26:05,1,1.54,-73.990806579589844,40.757663726806641,1,N,-73.989433288574219,40.741558074951172,1,10.5,0,0.5,2.26,0,0.3,13.56
yellow,2,2015-12-01 14:11:27,2015-12-01 14:26:05,3,.63,-73.982337951660156,40.742763519287109,1,N,-73.977401733398437,40.746746063232422,1,10,0,0.5,1,0,0.3,11.8
yellow,1,2015-12-01 14:12:07,2015-12-01 14:26:05,1,1.90,-74.004867553710937,40.751899719238281,1,N,-73.990707397460938,40.771373748779297,1,10.5,0,0.5,2.25,0,0.3,13.55
yellow,2,2015-12-01 14:16:40,2015-12-01 14:26:05,2,.95,-73.947677612304688,40.770618438720703,1,N,-73.961151123046875,40.777511596679688,2,7.5,0,0.5,0,0,0.3,8.3
yellow,2,2015-12-01 14:17:25,2015-12-01 14:26:05,1,.58,-73.972015380859375,40.765552520751953,1,N,-73.9774169921875,40.758861541748047,1,6.5,0,0.5,1.46,0,0.3,8.76
yellow,1,2015-12-01 14:19:05,2015-12-01 14:26:05,1,.60,-73.962043762207031,40.776508331298828,1,N,-73.964729309082031,40.77325439453125,1,6,0,0.5,1.7,0,0.3,8.5
yellow,2,2015-12-01 14:20:32,2015-12-01 14:26:05,2,.79,-73.958320617675781,40.781391143798828,1,N,-73.969520568847656,40.785469055175781,2,5.5,0,0.5,0,0,0.3,6.3
yellow,2,2015-12-01 14:20:34,2015-12-01 14:26:05,5,.75,-73.975021362304688,40.79010009765625,1,N,-73.973640441894531,40.783740997314453,1,5.5,0,0.5,1.26,0,0.3,7.56
yellow,2,2015-12-01 14:22:08,2015-12-01 14:26:05,1,.73,-73.987319946289062,40.756778717041016,1,N,-73.999092102050781,40.760963439941406,1,5,0,0.5,1.16,0,0.3,6.96
green,2,2015-12-01 14:18:43,2015-12-01 14:26:05,N,1,-73.962051391601562,40.805412292480469,-73.969291687011719,40.798057556152344,1,1.01,6.5,0,0.5,0,0,,0.3,7.3,2,1
green,2,2015-12-01 14:19:41,2015-12-01 14:26:05,N,1,-73.954833984375,40.789356231689453,-73.950920104980469,40.782642364501953,1,.71,5.5,0,0.5,1.26,0,,0.3,7.56,1,1
green,1,2015-12-01 14:14:16,2015-12-01 14:26:05,N,1,-73.938819885253906,40.805198669433594,-73.946098327636719,40.791236877441406,1,1.60,9.5,0,0.5,3.05,0,,0.3,13.35,1,1
yellow,2,2015-12-01 14:10:01,2015-12-01 14:26:06,1,1.91,-73.979461669921875,40.760143280029297,1,N,-73.958343505859375,40.775516510009766,1,11.5,0,0.5,1,0,0.3,13.3
yellow,2,2015-12-01 14:11:50,2015-12-01 14:26:06,1,1.60,-73.99798583984375,40.756107330322266,1,N,-73.98065185546875,40.765037536621094,2,10.5,0,0.5,0,0,0.3,11.3
yellow,2,2015-12-01 14:13:58,2015-12-01 14:26:06,1,1.32,-73.953079223632812,40.767971038818359,1,N,-73.967170715332031,40.761409759521484,1,9,0,0.5,1.96,0,0.3,11.76
yellow,1,2015-12-01 14:15:13,2015-12-01 14:26:06,2,.50,-73.975250244140625,40.735610961914063,1,N,-73.983230590820313,40.734764099121094,1,8,0,0.5,1.75,0,0.3,10.55
yellow,2,2015-12-01 14:17:46,2015-12-01 14:26:06,1,1.13,-73.995536804199219,40.725013732910156,1,N,-74.006019592285156,40.735076904296875,1,7,0,0.5,1.56,0,0.3,9.36
yellow,2,2015-12-01 14:20:15,2015-12-01 14:26:06,1,.55,-73.973167419433594,40.755546569824219,1,N,-73.967506408691406,40.760227203369141,1,5.5,0,0.5,1.11,0,0.3,7.41
yellow,2,2015-12-01 14:23:30,2015-12-01 14:26:06,2,.59,-73.972419738769531,40.782291412353516,1,N,-73.964431762695312,40.777328491210938,2,4,0,0.5,0,0,0.3,4.8
green,1,2015-12-01 14:19:04,2015-12-01 14:26:06,N,1,-73.990554809570313,40.702735900878906,-74.005615234375,40.711196899414063,2,1.80,7.5,0,0.5,1.65,0,,0.3,9.95,1,1
yellow,2,2015-12-01 13:51:14,2015-12-01 14:26:07,1,2.48,-73.992378234863281,40.724193572998047,1,N,-73.970932006835938,40.755535125732422,1,21,0,0.5,3,0,0.3,24.8
yellow,2,2015-12-01 14:06:11,2015-12-01 14:26:07,1,1.68,-73.984954833984375,40.737052917480469,1,N,-73.974769592285156,40.756267547607422,1,12.5,0,0.5,3.32,0,0.3,16.62
yellow,1,2015-12-01 14:09:49,2015-12-01 14:26:07,1,3.50,-74.013946533203125,40.712932586669922,1,N,-74.000274658203125,40.759929656982422,1,14.5,0,0.5,0.02,0,0.3,15.32
yellow,2,2015-12-01 14:22:18,2015-12-01 14:26:07,1,.57,-73.997970581054688,40.733718872070313,1,N,-73.993156433105469,40.733428955078125,2,4.5,0,0.5,0,0,0.3,5.3
