yellow,2,2015-12-01 07:11:56,2015-12-01 07:26:00,1,3.77,-74.01336669921875,40.704296112060547,1,N,-74.008132934570313,40.74560546875,2,14,0,0.5,0,0,0.3,14.8
yellow,1,2015-12-01 07:14:06,2015-12-01 07:26:00,1,1.60,-73.991020202636719,40.755626678466797,1,N,-73.968330383300781,40.760494232177734,1,9,0,0.5,1.95,0,0.3,11.75
yellow,2,2015-12-01 07:14:22,2015-12-01 07:26:00,2,1.53,-73.9752197265625,40.759143829345703,1,N,-73.991432189941406,40.750480651855469,1,9,0,0.5,2.45,0,0.3,12.25
yellow,1,2015-12-01 07:14:54,2015-12-01 07:26:00,1,2.50,-73.947242736816406,40.780162811279297,1,N,-73.972564697265625,40.758701324462891,1,10.5,0,0.5,3.39,0,0.3,14.69
yellow,1,2015-12-01 07:21:16,2015-12-01 07:26:00,1,.90,0,0,1,N,-73.961380004882813,40.802467346191406,1,5.5,0,0.5,1.25,0,0.3,7.55
yellow,2,2015-12-01 07:21:35,2015-12-01 07:26:00,5,1.09,-73.986488342285156,40.758571624755859,1,N,-74.001251220703125,40.757099151611328,2,5.5,0,0.5,0,0,0.3,6.3
yellow,1,2015-12-01 07:19:33,2015-12-01 07:26:00,1,1.20,-73.980430603027344,40.748516082763672,1,N,-73.969329833984375,40.763595581054688,2,7,0,0.5,0,0,0.3,7.8
green,2,2015-12-01 07:13:08,2015-12-01 07:26:00,N,1,-73.933525085449219,40.681663513183594,-73.9658203125,40.682868957519531,1,2.11,10.5,0,0.5,1,0,,0.3,12.3,1,1
yellow,2,2015-12-01 07:11:56,2015-12-01 07:26:01,1,2.73,-73.984306335449219,40.765026092529297,1,N,-73.953758239746094,40.779041290283203,1,12,0,0.5,2.56,0,0.3,15.36
yellow,2,2015-12-01 07:10:06,2015-12-01 07:26:01,5,2.72,-73.978515625,40.785560607910156,1,N,-73.976608276367188,40.755062103271484,2,12.5,0,0.5,0,0,0.3,13.3
yellow,1,2015-12-01 07:20:56,2015-12-01 07:26:01,1,.90,0,0,1,N,0,0,2,5.5,0,0.5,0,0,0.3,6.3
yellow,1,2015-12-01 07:21:32,2015-12-01 07:26:01,1,.60,-73.963638305664063,40.771743774414063,1,N,-73.955497741699219,40.777763366699219,2,5,0,0.5,0,0,0.3,5.8
green,2,2015-12-01 07:21:13,2015-12-01 07:26:01,N,1,-74.009956359863281,40.645462036132812,-74.013687133789063,40.648963928222656,1,.65,5,0,0.5,0,0,,0.3,5.8,2,1
yellow,1,2015-12-01 07:03:15,2015-12-01 07:26:02,1,3.70,-73.931724548339844,40.759838104248047,1,N,-73.942924499511719,40.715866088867188,2,17.5,0,0.5,0,0,0.3,18.3
yellow,2,2015-12-01 07:12:20,2015-12-01 07:26:02,5,2.01,-73.990951538085938,40.756107330322266,1,N,-73.966224670410156,40.766426086425781,1,10.5,0,0.5,1.5,0,0.3,12.8
yellow,1,2015-12-01 07:21:07,2015-12-01 07:26:02,1,.70,-73.977508544921875,40.755111694335938,1,N,-73.971710205078125,40.762725830078125,2,5,0,0.5,0,0,0.3,5.8
yellow,1,2015-12-01 07:19:23,2015-12-01 07:26:02,1,1.90,-74.013160705566406,40.716541290283203,1,N,-74.007583618164063,40.742855072021484,1,8,0,0.5,1,0,0.3,9.8
yellow,2,2015-12-01 07:19:25,2015-12-01 07:26:02,1,1.73,-73.951461791992188,40.782840728759766,1,N,-73.939582824707031,40.804168701171875,2,7.5,0,0.5,0,0,0.3,8.3
yellow,2,2015-12-01 07:23:43,2015-12-01 07:26:02,1,.84,-73.951927185058594,40.784626007080078,1,N,-73.95941162109375,40.774574279785156,2,4.5,0,0.5,0,0,0.3,5.3
green,2,2015-12-01 07:11:33,2015-12-01 07:26:02,N,1,-73.880073547363281,40.752311706542969,-73.873924255371094,40.744415283203125,1,1.21,7,0,0.5,0,0,,0.3,7.8,2,1
green,2,2015-12-01 07:17:43,2015-12-01 07:26:02,N,1,-73.968818664550781,40.692161560058594,-73.986000061035156,40.692852020263672,1,1.03,7,0,0.5,0,0,,0.3,7.8,2,1
yellow,1,2015-12-01 07:18:42,2015-12-01 07:26:03,1,1.40,-73.982345581054687,40.775333404541016,1,N,-73.967620849609375,40.763084411621094,2,7.5,0,0.5,0,0,0.3,8.3
yellow,2,2015-12-01 07:19:07,2015-12-01 07:26:03,2,.81,-73.984420776367188,40.734661102294922,1,N,-73.976692199707031,40.739250183105469,1,6,0,0.5,1.36,0,0.3,8.16
yellow,1,2015-12-01 07:22:28,2015-12-01 07:26:03,1,1.00,-73.971748352050781,40.746238708496094,1,N,-73.973579406738281,40.756538391113281,1,5,0,0.5,1,0,0.3,6.8
yellow,2,2015-12-01 07:22:53,2015-12-01 07:26:03,2,.64,-73.976058959960937,40.755859375,1,N,-73.979949951171875,40.763530731201172,2,4.5,0,0.5,0,0,0.3,5.3
yellow,2,2015-12-01 07:23:36,2015-12-01 07:26:03,2,.88,-73.991806030273437,40.743988037109375,1,N,-73.984588623046875,40.754440307617188,1,4.5,0,0.5,1,0,0.3,6.3
green,1,2015-12-01 07:11:33,2015-12-01 07:26:03,N,1,-73.954727172851563,40.789073944091797,-73.98248291015625,40.760711669921875,1,2.80,12,0,0.5,2.55,0,,0.3,15.35,1,1
yellow,2,2015-12-01 06:38:05,2015-12-01 07:26:04,1,21.12,-73.776908874511719,40.64556884765625,1,N,-74.02593994140625,40.627799987792969,2,60.5,0,0.5,0,0,0.3,61.3
yellow,2,2015-12-01 07:01:44,2015-12-01 07:26:04,1,3.94,-74.009788513183594,40.70458984375,1,N,-73.984016418457031,40.755100250244141,1,17.5,0,0.5,3.66,0,0.3,21.96
yellow,2,2015-12-01 07:11:24,2015-12-01 07:26:04,5,3.88,-73.961181640625,40.776027679443359,1,N,-74.00103759765625,40.757228851318359,2,14,0,0.5,0,0,0.3,14.8
yellow,2,2015-12-01 07:13:08,2015-12-01 07:26:04,1,2.88,-73.999618530273437,40.719612121582031,1,N,-73.986869812011719,40.7530517578125,1,12,0,0.5,3.2,0,0.3,16
yellow,2,2015-12-01 07:16:51,2015-12-01 07:26:04,2,1.60,-73.983818054199219,40.780864715576172,1,N,-73.981292724609375,40.7626953125,1,8,0,0.5,1.5,0,0.3,10.3
yellow,1,2015-12-01 07:18:27,2015-12-01 07:26:04,1,.90,-73.977928161621094,40.753318786621094,1,N,-73.989326477050781,40.752918243408203,1,6.5,0,0.5,2.15,0,0.3,9.45
