yellow,2,2015-12-01 20:40:11,2015-12-01 21:10:00,6,3.39,-73.969779968261719,40.759620666503906,1,N,-73.970382690429688,40.759601593017578,1,20,0.5,0.5,4.26,0,0.3,25.56
yellow,2,2015-12-01 20:43:19,2015-12-01 21:10:00,1,2.42,-73.986579895019531,40.760135650634766,1,N,-73.983650207519531,40.780845642089844,2,18,0.5,0.5,0,0,0.3,19.3
yellow,1,2015-12-01 20:49:34,2015-12-01 21:10:00,1,6.00,-73.989814758300781,40.758880615234375,1,N,-73.950859069824219,40.825611114501953,1,20.5,0.5,0.5,5.45,0,0.3,27.25
yellow,1,2015-12-01 20:51:59,2015-12-01 21:10:00,1,2.80,-73.990760803222656,40.742008209228516,1,N,-74.011528015136719,40.707729339599609,2,13.5,0.5,0.5,0,0,0.3,14.8
yellow,2,2015-12-01 20:59:03,2015-12-01 21:10:00,5,1.05,-73.974800109863281,40.760208129882813,1,N,-73.977851867675781,40.748191833496094,1,8,0.5,0.5,1.86,0,0.3,11.16
yellow,1,2015-12-01 21:01:43,2015-12-01 21:10:00,1,1.10,-73.989822387695313,40.746715545654297,1,N,-73.990852355957031,40.75872802734375,1,7,0.5,0.5,1.66,0,0.3,9.96
green,1,2015-12-01 20:57:37,2015-12-01 21:10:00,N,1,-73.930046081542969,40.756324768066406,-73.928924560546875,40.773445129394531,1,1.90,10,0.5,0.5,2.25,0,,0.3,13.55,1,1
green,2,2015-12-01 21:03:10,2015-12-01 21:10:00,N,1,-73.9871826171875,40.691425323486328,-73.972801208496094,40.687362670898438,1,.99,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
yellow,2,2015-12-01 20:51:20,2015-12-01 21:10:01,1,3.38,-73.971267700195313,40.792861938476562,1,N,-73.95806884765625,40.762905120849609,1,14.5,0.5,0.5,3.95,0,0.3,19.75
yellow,2,2015-12-01 20:51:36,2015-12-01 21:10:01,6,2.86,-73.958992004394531,40.771575927734375,1,N,-73.981666564941406,40.762382507324219,1,13.5,0.5,0.5,2.96,0,0.3,17.76
yellow,2,2015-12-01 20:52:45,2015-12-01 21:10:01,1,2.02,-73.974067687988281,40.762588500976562,1,N,-73.98779296875,40.779529571533203,1,12,0.5,0.5,2.66,0,0.3,15.96
yellow,1,2015-12-01 20:53:40,2015-12-01 21:10:01,2,3.00,-73.956130981445312,40.771503448486328,1,N,-73.985404968261719,40.735050201416016,1,13,0.5,0.5,1,0,0.3,15.3
yellow,2,2015-12-01 21:04:23,2015-12-01 21:10:01,1,.99,-74.007919311523438,40.7103271484375,1,N,-74.016670227050781,40.70672607421875,1,5.5,0.5,0.5,1.36,0,0.3,8.16
yellow,1,2015-12-01 21:04:32,2015-12-01 21:10:01,2,.60,-73.990570068359375,40.72882080078125,1,N,-73.995506286621094,40.723339080810547,1,5.5,0.5,0.5,1.36,0,0.3,8.16
yellow,1,2015-12-01 21:05:10,2015-12-01 21:10:01,2,1.10,-73.955940246582031,40.767681121826172,1,N,-73.952659606933594,40.78082275390625,2,6,0.5,0.5,0,0,0.3,7.3
green,2,2015-12-01 21:02:00,2015-12-01 21:10:01,N,1,-73.82989501953125,40.713729858398438,-73.834503173828125,40.7059326171875,2,1.33,7,0.5,0.5,0,0,,0.3,8.3,2,1
green,2,2015-12-01 21:04:00,2015-12-01 21:10:01,N,1,-73.9483642578125,40.711273193359375,-73.966087341308594,40.714576721191406,1,1.12,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
yellow,2,2015-12-01 20:47:25,2015-12-01 21:10:02,2,6.72,-73.992149353027344,40.7353515625,1,N,-73.93438720703125,40.801719665527344,2,23,0.5,0.5,0,0,0.3,24.3
yellow,1,2015-12-01 20:49:25,2015-12-01 21:10:02,2,3.30,-73.962188720703125,40.778972625732422,1,N,-73.984077453613281,40.738502502441406,1,15.5,0.5,0.5,1,0,0.3,17.8
yellow,1,2015-12-01 20:57:29,2015-12-01 21:10:02,1,1.90,-73.987754821777344,40.757476806640625,1,N,-74.001426696777344,40.746612548828125,1,10,0.5,0.5,2.25,0,0.3,13.55
yellow,1,2015-12-01 21:01:15,2015-12-01 21:10:02,1,1.40,-73.978134155273438,40.757247924804688,1,N,-73.991691589355469,40.738533020019531,1,8,0.5,0.5,1,0,0.3,10.3
yellow,2,2015-12-01 21:06:02,2015-12-01 21:10:02,1,.63,-73.950996398925781,40.783283233642578,1,N,-73.958473205566406,40.780536651611328,2,5,0.5,0.5,0,0,0.3,6.3
yellow,2,2015-12-01 21:07:12,2015-12-01 21:10:02,5,.45,-73.966705322265625,40.804336547851563,1,N,-73.969825744628906,40.798801422119141,1,4,0.5,0.5,1.06,0,0.3,6.36
yellow,2,2015-12-01 20:44:00,2015-12-01 21:10:03,5,9.34,-73.863578796386719,40.770160675048828,1,N,-73.986457824707031,40.751480102539063,1,30,0.5,0.5,7.37,5.54,0.3,44.21
yellow,2,2015-12-01 20:49:31,2015-12-01 21:10:03,2,2.58,-73.983627319335938,40.72918701171875,1,N,-74.008201599121094,40.748741149902344,1,14,0.5,0.5,3.06,0,0.3,18.36
yellow,1,2015-12-01 20:58:55,2015-12-01 21:10:03,2,1.80,-74.010787963867188,40.716365814208984,1,N,-73.99517822265625,40.731861114501953,1,9.5,0.5,0.5,2.15,0,0.3,12.95
yellow,2,2015-12-01 21:00:44,2015-12-01 21:10:03,4,1.88,-73.997810363769531,40.7540283203125,1,N,-73.989830017089844,40.772590637207031,1,8.5,0.5,0.5,1.8,0,0.3,11.6
yellow,2,2015-12-01 21:00:58,2015-12-01 21:10:03,5,1.87,-74.004432678222656,40.747718811035156,1,N,-74.006515502929688,40.731483459472656,1,9,0.5,0.5,2.06,0,0.3,12.36
yellow,2,2015-12-01 21:02:22,2015-12-01 21:10:03,1,1.46,-73.979141235351563,40.749351501464844,1,N,-73.992111206054687,40.740119934082031,2,7.5,0.5,0.5,0,0,0.3,8.8
yellow,2,2015-12-01 21:04:27,2015-12-01 21:10:03,1,.87,-73.978851318359375,40.737098693847656,1,N,-73.993141174316406,40.743129730224609,2,6,0.5,0.5,0,0,0.3,7.3
yellow,1,2015-12-01 21:06:58,2015-12-01 21:10:03,1,.50,-73.957496643066406,40.770015716552734,1,N,-73.963356018066406,40.765922546386719,1,4,0.5,0.5,0.7,0,0.3,6
green,2,2015-12-01 20:40:38,2015-12-01 21:10:03,N,1,-73.954399108886719,40.805828094482422,-73.970771789550781,40.751312255859375,1,5.65,22,0.5,0.5,0,0,,0.3,23.3,2,1
green,2,2015-12-01 21:03:30,2015-12-01 21:10:03,N,1,-73.961044311523438,40.811908721923828,-73.948692321777344,40.828762054443359,1,1.31,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
