yellow,1,2015-12-01 05:01:25,2015-12-01 05:06:02,1,.90,-73.991340637207031,40.760303497314453,1,N,-73.99151611328125,40.749607086181641,1,5.5,0.5,0.5,1.35,0,0.3,8.15
green,2,2015-12-01 05:02:18,2015-12-01 05:06:02,N,1,-73.949371337890625,40.802406311035156,-73.937400817871094,40.810283660888672,1,.96,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
yellow,1,2015-12-01 04:59:46,2015-12-01 05:06:06,1,1.10,-74.009109497070313,40.706096649169922,1,N,-74.005775451660156,40.7156982421875,1,6,0.5,0.5,1.45,0,0.3,8.75
yellow,1,2015-12-01 05:04:30,2015-12-01 05:06:07,1,.60,-73.927642822265625,40.811260223388672,1,N,-73.922027587890625,40.819015502929688,2,4,0.5,0.5,0,0,0.3,5.3
yellow,2,2015-12-01 05:00:05,2015-12-01 05:06:09,1,2.25,-73.988044738769531,40.738075256347656,1,N,-73.982704162597656,40.76312255859375,2,8,0.5,0.5,0,0,0.3,9.3
yellow,1,2015-12-01 05:00:29,2015-12-01 05:06:10,1,1.30,-73.981193542480469,40.732391357421875,1,N,-73.992408752441406,40.743492126464844,1,6.5,0.5,0.5,1.95,0,0.3,9.75
yellow,2,2015-12-01 04:55:35,2015-12-01 05:06:14,1,3.71,-73.989898681640625,40.727153778076172,1,N,-73.963920593261719,40.771030426025391,2,12.5,0.5,0.5,0,0,0.3,13.8
yellow,2,2015-12-01 04:42:09,2015-12-01 05:06:16,1,16.37,-74.016822814941406,40.708633422851563,1,N,-73.862678527832031,40.768428802490234,1,44,0.5,0.5,6,5.54,0.3,56.84
yellow,1,2015-12-01 05:04:12,2015-12-01 05:06:17,2,.60,-73.953788757324219,40.781303405761719,1,N,-73.960014343261719,40.773624420166016,1,4,0.5,0.5,1,0,0.3,6.3
yellow,1,2015-12-01 04:41:59,2015-12-01 05:06:18,1,9.60,-73.977630615234375,40.787216186523438,1,N,-73.87274169921875,40.774322509765625,1,29.5,0.5,0.5,5,5.54,0.3,41.34
yellow,2,2015-12-01 04:56:35,2015-12-01 05:06:19,1,5.96,-73.966064453125,40.758281707763672,1,N,-74.009559631347656,40.705490112304688,1,17.5,0.5,0.5,1.2,0,0.3,20
green,2,2015-12-01 04:57:34,2015-12-01 05:06:19,N,1,-73.90478515625,40.741771697998047,-73.941635131835938,40.751953125,1,2.20,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
yellow,1,2015-12-01 04:43:27,2015-12-01 05:06:22,1,9.70,-73.9791259765625,40.785366058349609,1,N,-73.872215270996094,40.774322509765625,1,29,0.5,0.5,7.16,5.54,0.3,43
yellow,1,2015-12-01 04:58:32,2015-12-01 05:06:24,1,2.10,-74.014503479003906,40.714664459228516,1,N,-73.996665954589844,40.732410430908203,2,8.5,0.5,0.5,0,0,0.3,9.8
yellow,2,2015-12-01 04:57:58,2015-12-01 05:06:25,1,3.79,-74.008735656738281,40.713924407958984,1,N,-73.984916687011719,40.760990142822266,1,12,0.5,0.5,2.66,0,0.3,15.96
yellow,1,2015-12-01 05:01:30,2015-12-01 05:06:25,1,1.80,-73.991348266601563,40.72711181640625,1,N,-73.975440979003906,40.749786376953125,2,7,0.5,0.5,0,0,0.3,8.3
yellow,2,2015-12-01 05:01:45,2015-12-01 05:06:25,6,1.32,-73.983833312988281,40.746101379394531,1,N,-73.969482421875,40.758079528808594,2,6,0.5,0.5,0,0,0.3,7.3
green,2,2015-12-01 04:58:21,2015-12-01 05:06:26,N,1,-73.97882080078125,40.683906555175781,-73.965736389160156,40.686931610107422,1,1.13,7,0.5,0.5,0,0,,0.3,8.3,2,1
green,2,2015-12-01 05:04:38,2015-12-01 05:06:27,N,1,-73.947769165039063,40.814884185791016,-73.952568054199219,40.810779571533203,1,.43,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
yellow,1,2015-12-01 05:01:44,2015-12-01 05:06:31,1,1.00,-74.003639221191406,40.741539001464844,1,N,-74.001846313476563,40.751075744628906,2,5.5,0.5,0.5,0,0,0.3,6.8
yellow,1,2015-12-01 05:01:24,2015-12-01 05:06:32,1,2.20,-74.008430480957031,40.720859527587891,1,N,-73.994850158691406,40.750179290771484,1,8,0.5,0.5,1.85,0,0.3,11.15
green,2,2015-12-01 05:02:42,2015-12-01 05:06:33,N,1,-73.889839172363281,40.747055053710938,-73.912071228027344,40.744285583496094,1,1.20,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
yellow,1,2015-12-01 04:32:57,2015-12-01 05:06:37,2,16.20,-73.981216430664063,40.762851715087891,3,N,-74.183357238769531,40.688076019287109,1,63.5,0.5,0,5,9.75,0.3,79.05
yellow,1,2015-12-01 05:02:41,2015-12-01 05:06:37,2,1.40,-73.951576232910156,40.773452758789063,1,N,-73.943206787109375,40.789627075195313,1,6,0.5,0.5,1,0,0.3,8.3
green,2,2015-12-01 04:49:13,2015-12-01 05:06:41,N,1,-73.952346801757813,40.710323333740234,-73.861953735351563,40.768547058105469,1,8.11,24.5,0.5,0.5,5.16,0,,0.3,30.96,1,1
yellow,1,2015-12-01 05:03:42,2015-12-01 05:06:42,1,.70,-73.9932861328125,40.747936248779297,1,N,-74.004013061523438,40.752391815185547,2,4.5,0.5,0.5,0,0,0.3,5.8
